productId,description,brand,price,size,inventory,fulfillment
"0086102900011","MALK Organic Unsweetened Almond Milk - Dairy Free","Malk","6.99","28 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111015482","Kroger® Premium Coconut Milk","Kroger","3.49","13.5 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002529360023","Silk Organic Unsweet Dairy Free Vegan Soy Milk","Silk","4.69","1/2 gal","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111013264","Simple Truth® Plant Based Dairy Free Original Almond Milk Half Gallon","Simple Truth","2.79","1/2 gal","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111003850","Simple Truth™ Dairy Free Shelf Stable Original Oat Milk Quart","Simple Truth","1.99","1 qt","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004410019092","Planet Oat Dairy Free Barista Oat Milk 52 fl oz","Planet Oat","3.69","52 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0003663208129","Silk® Original Soy Milk","Silk","6.49","96 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004410015619","Planet Oat® Dairy Free Extra Creamy Original Oat Milk","Planet Oat","3.69","52 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004410015618","Planet Oat Dairy Free Original Oat Milk 52 fl oz","Planet Oat","3.69","52 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111013269","Simple Truth® Dairy Free Original Coconut Milk Half Gallon","Simple Truth","3.59","1/2 gal","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0008425322230","DREAM™ Original Rice Milk Drink","Dream","5.99","64 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111090415","Kroger® Lite Coconut Milk","Kroger","3.49","13.5 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111084185","Simple Truth® Dairy Free Shelf Stable Unsweetened Plain Coconut Milk Quart","Simple Truth","1.99","1 qt","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002529300122","Silk Original Dairy Free Vegan Coconut Milk","Silk","5.29","1/2 gal","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0081363602335","Califia Farms Organic Unsweetened Almond Milk","Califia Farms","6.99","48 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0086574300034","MALK Organic Dairy Free Original Oat Milk","Malk","6.99","28 fl oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0081363602334","Califia Farms Organic Oat Milk","Califia Farms","6.99","48 fl oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0085290900330","Califia Farms Unsweetened Almond Milk","Califia Farms","4.99","48 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111078505","Simple Truth™ Dairy Free Shelf Stable Unsweetened Plain Almond Milk Quart","Simple Truth","1.99","1 qt","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0003663208136","Silk Protein Chocolate Complete Plant Protein Milk","Silk","5.69","48 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0003663208137","Silk Protein Original Complete Plant Protein Milk","Silk","5.69","48 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004133102164","Goya® Gluten Free Coconut Milk","GOYA","3.29","13.5 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0085564300604","Ripple® Original Unsweetened Plant-Based Milk","Ripple","5.29","48 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002529300098","Silk Original Dairy Free Vegan Almond Milk Half Gallon","Silk","3.69","1/2 gal","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0081363602374","Califia Farms Unsweetened Organic Soy Milk 48 fl oz","Califia Farms","6.99","48 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0081829001698","Chobani® Dairy Free Original Oat Milk","Chobani","4.59","52 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0085290900342","Califia Farms Toasted Coconut Almond Milk","Califia Farms","4.99","48 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0081363602188","Califia Farms Extra Creamy Oat Milk","Califia Farms","4.99","48 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004157005770","Blue Diamond® Almond Breeze® Original Almond Milk","Almond Breeze","4.99","96 fl oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0019064664001","Oatly Dairy-Free Shelf-Stable Barista Edition Original Oat Milk","Oatly","4.49","32 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0074447391205","So Delicious Dairy Free Organic Unsweetened Plain Coconut Milk Half Gallon","SO Delicious","7.29","64 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004157005413","Almond Breeze Dairy Free Shelf Stable Unsweetened Original Almond Milk Quart","Almond Breeze","2.29","32 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111088806","Simple Truth Organic™ Dairy Free Organic Shelf Stable Unsweetened Plain Soy Milk Quart","Simple Truth Organic","2.19","1 qt","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004410019080","Planet Oat® Dairy Free Unsweeted Original Oat Milk","Planet Oat","3.69","52 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0073762801150","Thai Kitchen Unsweetened Coconut Milk","Thai Kitchen","4.29","13.66 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004157005617","Almond Breeze® Dairy Free Original Almond Milk","Almond Breeze","3.79","1/2 gal","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004157006827","Almond Breeze Dairy Free Shelf Stable Original Almond Milk Quart","Almond Breeze","2.29","32 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0085564300694","Ripple® Kids Unsweetened Original Plant-Based Milk","Ripple","5.29","48 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004157011019","Blue Diamond® Almond Breeze® Unsweetened Original Almond Milk","Blue Diamond","4.99","96 fl oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002529360039","Silk Original Dairy Free Vegan Soy Milk Half Gallon","Silk","4.29","1/2 gal","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002529300228","Silk Unsweet Dairy Free Vegan Coconut Milk","Silk","5.29","1/2 gal","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004410015874","Planet Oat® Dairy Free Original Oat Milk","Planet Oat","5.49","86 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0081829001703","Chobani® Dairy Free Extra Creamy Oat Milk","Chobani","4.59","52 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111003070","Simple Truth Organic® Dairy Free Organic Shelf Stable Original Coconut Milk","Simple Truth Organic","2.99","33.8 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0081002977017","Ripple® Kids Original Plant-Based Milk","Ripple","5.29","48 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0073762801160","Thai Kitchen® Lite Coconut Milk","Thai Kitchen","4.29","13.66 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002529300275","Silk Unsweet Dairy Free Vegan Cashew Milk","Silk","5.29","1/2 gal","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0081363602395","Califia Farms Dairy Free Organic Vanilla Almond Milk","Califia Farms","6.99","48 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111015952","Simple Truth® Protein Original Almond Milk","Simple Truth","2.79","59 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0081363602391","Califia Farms® Dairy-Free Organic Unsweetened Original Coconut Milk","Califia Farms","6.99","48 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004138309022","Lactaid® Lactose Free 1% Lowfat Milk Half Gallon","Lactaid","4.99","0.5 gal","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007235000018","Yoo-hoo Strawberry Drink Boxes","Yoo-hoo","4.99","10 pk / 6.5 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111042701","Kroger® Cultured 1% Lowfat Buttermilk Half Gallon","Kroger","4.99","1/2 gal","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0019064664101","Oatly Dairy Free Original Oatmilk","Oatly","5.99","64 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004410019093","Planet Oat Unsweetened Extra Creamy Oatmilk, 52 oz","Planet Oat","3.69","52 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0089899901379","Vita Coco Treats Orange and Creme 16.9 Fl Oz","Vita Coco","3.29","1 ct / 16.9 fl oz","","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111042705","Kroger® Cultured 1% Lowfat Buttermilk Quart","Kroger","2.49","1 qt","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004157050001","Almond Breeze Almondmilk Blended with Real Bananas, 64 oz","Almond Breeze","3.79","1/2 gal","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111009431","Simple Truth Organic® Original Soymilk Half Gallon","Simple Truth Organic","2.59","1/2 gal","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111013267","Simple Truth® Plant Based Non Dairy Unsweetened Almondmilk Half Gallon","Simple Truth","2.79","1/2 gal","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0005527095359","Grace® Classic Coconut Milk","Grace","3.29","13.5 fl oz","","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111009433","Simple Truth Organic® Vanilla Soymilk Half Gallon","Simple Truth Organic","2.59","1/2 gal","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004138309070","Lactaid® Lactose Free Skim Milk Half Gallon","Lactaid","6.99","96 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111016338","Kroger® CARBMaster® Original Lactose Free Skim Milk","Kroger Carbmaster","4.99","59 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004157016533","Blue Diamond® Sweetened Simple Almondmilk","Blue Diamond","4.99","48 fl oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0085290900377","Califia Farms® Barista Blend Almond Milk","Califia Farms","4.99","32 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004157016532","Blue Diamond™ Unsweetened Simple Almondmilk","Blue Diamond","4.99","48 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004138309072","Lactaid® Lactose Free 2% Reduced Fat Milk","Lactaid","6.99","96 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004138309071","Lactaid® Lactose-Free 1% Low-Fat Milk","Lactaid","6.99","96 fl oz","TEMPORARILY_OUT_OF_STOCK","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0004138309074","Lactaid® Lactose Free Calcium Fortified 2% Reduced Fat Milk Half Gallon","Lactaid","4.99","1/2 gal","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111042854","Simple Truth Organic® 1% Lowfat Milk Half Gallon","Simple Truth Organic","4.69","1/2 gal","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0074447391235","So Delicious Dairy Free Shelf Stable Vegan and Gluten Free Unsweetened Organic Coconut Milk Carton","SO Delicious","3.29","32 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0073762801140","Thai Kitchen Unsweetened Coconut Milk","Thai Kitchen","7.79","25.36 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0009810010009","Starbucks® Strawberry Acai Pink Carton","Starbucks","3.99","14 fl oz","","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0073762801141","Thai Kitchen Lite Coconut Milk","Thai Kitchen","7.29","25.36 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004157016535","Blue Diamond™ Chocolate Almondmilk","Blue Diamond","4.99","48 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004157016534","Blue Diamond™ Signature Creamy Almondmilk","Blue Diamond","4.99","48 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002529360089","Silk Organic Dairy Free Vegan Shelf Stable Soy Milk Quart","Silk","3.29","32 fl oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002830086412","Shamrock Farms® Rockin' Protein™ Builder Chocolate Shake Bottles","Shamrock Farms","9.99","4 pk / 12 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0019064664002","Oatly Dairy-Free Shelf-Stable Original Oat Milk","Oatly","4.49","32 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0019064663199","Oatly Dairy Free Sweet & Creamy Oatmilk Coffee Creamer","Oatly","6.29","32 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0019064663152","Oatly 4 Ingredient Oatmilk","Oatly","5.99","64 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0082946260010","Good Karma Flax Milk + Protein Unsweetened Flaxmilk","Good Karma","4.99","32 fl oz","","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0085004588714","Spylt Caffeinated Vanilla Milkshake Protein Drink Can","Spylt","3.79","11 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0081363602462","Califia Farms® Coconut & Mango Refresher","Califia Farms","5.99","48 fl oz","TEMPORARILY_OUT_OF_STOCK","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0085788200801","BetterBody Foods Oatsome™ Organic Original Oat Milk","BetterBody Foods","4.79","1 l","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004157010964","Almond Breeze Dairy Free Reduced Sugar Vanilla Almondmilk Half Gallon","Almond Breeze","3.79","1/2 gal","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0081000687139","Viloe Coconut Milk Original W Nata de Coco","Viloe","2.99","290 ml","","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0085631200279","fairlife Ultra-Filtered Milk, Lactose Free, High Protein, 2% Reduced Fat Chocolate Milk","Fairlife","5.99","52 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007235002056","Yoo-hoo® Chocolate Drink","Yoo-hoo","11.99","12 pk / 11 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004138309010","Lactaid® Lactose Free 2% Reduced Fat Milk Half Gallon","Lactaid","4.99","0.5 gal","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007235002027","Yoo-hoo Chocolate Drink Boxes","Yoo-hoo","13.49","32 pk / 6.5 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004157005260","Almond Breeze® Dairy Free Shelf Stable Unsweetened Original Almond Milk Half Gallon","Almond Breeze","4.49","64 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0005260306600","Pacific Foods Original Hemp Milk 32 oz Carton","Pacific Foods","5.49","32 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0074965045002","Caribbean Dreams Coconut Milk","Caribbean Dreams","2.99","1.76 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0081363602438","Califia Farms Horchata Almond Milk","Califia Farms","6.79","48 fl oz","","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0085006637800","Thai Coco Coconut Flavor Coconut Milk Drink","Thai Coco","2.79","9.8 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111042707","Kroger® Cultured 1% Lowfat Buttermilk Pint","Kroger","1.29","1 pt","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004949400055","Marburger Farm Dairy Gourmet Buttermilk","Marburger Farm Dairy","3.29","1 qt","","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007235000001","Yoo-hoo Chocolate Drink, 6.5 fl oz boxes, 10 pack","Yoo-hoo","4.99","10 pk","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004000000031","M&M'S Milk Chocolate Candy, Full Size, 1.69 oz Bag","M&M's","1.99","1.69 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0019785444925","Rockin' Protein 30G Strawberry Protein Shake","Shamrock Farms","9.99","12 fl oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0000980000055","Kinder Bueno Milk Chocolate Bars with Crispy Wafer and Hazelnut Cream, 30 Packs, 2 Bars Each, 1.5 oz","Kinder","1.79","1.4 oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0019064663214","Oatly Dairy Free Vanilla Oatmilk","Oatly","5.99","64 fl oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0003400000229","KIT KAT® Milk Chocolate Wafer King Size Candy Bar","Kit Kat","3.49","3 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007487397095","West Life™ Organic Unsweetened Plain Soymilk","WESTSOY","5.99","64 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0003400045813","REESE'S OREO® Milk Chocolate and White Creme Peanut Butter Cups Candy Pack","Reese's","1.99","1.4 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111081557","Simple Truth Organic™ Dairy Free Organic Shelf Stable Unsweetened Almondmilk Quart","Simple Truth","2.19","32 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111088301","Kroger® Regular Evaporated Milk","Kroger","1.29","12 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
